,delay
101,0.12210965156555176
102,0.14698100090026855
103,0.12587571144104004
104,0.14527487754821777
105,0.13996338844299316
106,0.12737822532653809
107,0.15058040618896484
108,0.130051851272583
109,0.139146089553833
110,0.13179659843444824
111,0.12756133079528809
112,0.11462545394897461
113,0.13504695892333984
114,0.13683843612670898
115,0.1482405662536621
116,0.11271286010742188
117,0.12676572799682617
118,0.12559795379638672
119,0.13084053993225098
120,0.12292766571044922
121,0.15898442268371582
122,0.11189126968383789
123,0.12233352661132812
124,0.12382078170776367
125,0.12813067436218262
126,0.11981916427612305
127,0.14074230194091797
128,0.12411022186279297
129,0.11376714706420898
130,0.13753223419189453
131,0.13305878639221191
132,0.15018773078918457
133,0.12376165390014648
134,0.1273050308227539
135,0.14464521408081055
136,0.1134493350982666
137,0.12363910675048828
138,0.13216114044189453
139,0.205153226852417
140,0.1095585823059082
141,0.12830114364624023
142,0.1292436122894287
143,0.1287829875946045
144,0.14298033714294434
145,0.1377396583557129
146,0.1321091651916504
147,0.11777138710021973
148,0.12433362007141113
149,0.12714862823486328
150,0.14175176620483398
151,0.1219632625579834
152,0.14118528366088867
153,0.13250041007995605
154,0.12629914283752441
155,0.12546539306640625
156,0.12844634056091309
157,0.12860441207885742
158,0.1338343620300293
159,0.12305164337158203
160,0.1282651424407959
161,0.12370967864990234
162,0.13861370086669922
163,0.12002444267272949
164,0.13102030754089355
165,0.12253713607788086
166,0.14532899856567383
167,0.11253094673156738
168,0.1261279582977295
169,0.14940786361694336
170,0.11966919898986816
171,0.12577342987060547
172,0.13420462608337402
173,0.12778258323669434
174,0.12752461433410645
175,0.14760231971740723
176,0.11879825592041016
177,0.12436270713806152
178,0.12636971473693848
179,0.12944746017456055
180,0.16608810424804688
181,0.19023513793945312
182,0.21207904815673828
183,0.11903786659240723
184,0.12865066528320312
185,0.1273937225341797
186,0.14576220512390137
187,0.13782000541687012
188,0.12130093574523926
189,0.1473393440246582
190,0.20529580116271973
191,0.1212458610534668
192,0.12390303611755371
193,0.1283884048461914
194,0.13354897499084473
195,0.12934279441833496
196,0.12572860717773438
197,0.20150208473205566
198,0.30033135414123535
199,0.1305394172668457
200,0.13863015174865723
201,0.1241598129272461
202,0.14382147789001465
203,0.14701414108276367
204,0.13187050819396973
205,0.11614060401916504
206,0.12104940414428711
207,0.13296246528625488
208,0.1407616138458252
209,0.1398928165435791
210,0.13222575187683105
211,0.12596821784973145
212,0.13093328475952148
213,0.18672990798950195
214,0.315340518951416
215,0.581967830657959
216,0.4485650062561035
217,0.6344444751739502
218,0.7305700778961182
219,0.6888985633850098
220,0.884554386138916
221,0.7083694934844971
222,0.8192739486694336
223,0.865696907043457
224,0.8225631713867188
225,0.6888206005096436
226,0.4441335201263428
227,0.35744166374206543
228,0.4058837890625
229,0.3781282901763916
230,0.34232616424560547
231,0.2631247043609619
232,0.29514622688293457
233,0.42110633850097656
234,0.2733950614929199
235,0.1995093822479248
236,0.20136547088623047
237,0.18862175941467285
238,0.21075749397277832
239,0.2616891860961914
240,0.13892102241516113
241,0.35602355003356934
242,0.5641634464263916
243,0.6962659358978271
244,0.21251654624938965
245,0.7275254726409912
246,1.1170682907104492
247,1.2424213886260986
248,1.2740471363067627
249,1.162658929824829
250,1.1063601970672607
251,1.1018264293670654
252,1.2954962253570557
253,1.5044894218444824
254,1.9377028942108154
255,1.768083095550537
256,1.7313227653503418
257,1.618159294128418
258,1.5531046390533447
259,0.2106313705444336
260,0.14435291290283203
261,0.15425324440002441
262,0.13025617599487305
263,0.21523427963256836
264,0.13457632064819336
265,0.16675305366516113
266,0.12817859649658203
267,0.13307738304138184
268,0.1393594741821289
269,0.14055895805358887
270,0.16126346588134766
271,0.14462566375732422
272,0.15752673149108887
273,0.13826417922973633
274,0.12859487533569336
275,0.14072656631469727
276,0.13671064376831055
277,0.1263730525970459
278,0.13066530227661133
279,0.15072345733642578
280,0.13525700569152832
281,0.1319563388824463
282,0.1544041633605957
283,0.13856911659240723
284,0.13373255729675293
285,0.1278080940246582
286,0.13282322883605957
287,0.13412833213806152
288,0.13857126235961914
289,0.14337396621704102
290,0.15273618698120117
291,0.12789368629455566
292,0.1405351161956787
293,0.13089370727539062
294,0.13728666305541992
295,0.13306927680969238
296,0.25054311752319336
297,0.13575243949890137
298,0.18927884101867676
299,0.14462757110595703
300,0.15908312797546387
301,0.13252902030944824
302,0.13933134078979492
303,0.14163589477539062
304,0.12918686866760254
305,0.13312244415283203
306,0.14263105392456055
307,0.13967323303222656
308,0.14329195022583008
309,0.13237690925598145
310,0.14280915260314941
311,0.13064193725585938
312,0.13782572746276855
313,0.13889789581298828
314,0.15624594688415527
315,0.14839458465576172
316,0.14982986450195312
317,0.1392054557800293
318,0.1453719139099121
319,0.15198802947998047
320,0.1453397274017334
321,0.13173437118530273
322,0.1391463279724121
323,0.14183640480041504
324,0.14059019088745117
325,0.13424158096313477
326,0.25498056411743164
327,0.2436387538909912
328,0.14734458923339844
329,0.14814996719360352
330,0.16808438301086426
331,0.14903640747070312
332,0.15682291984558105
333,0.1510484218597412
