,delay
161,0.019226551055908203
162,0.026595115661621094
163,0.024054527282714844
164,0.020244598388671875
165,0.027245044708251953
166,0.020148038864135742
167,0.02358555793762207
168,0.017420291900634766
169,0.03251004219055176
170,0.02567458152770996
171,0.019958019256591797
172,0.022402286529541016
173,0.022734880447387695
174,0.018995285034179688
175,0.022357463836669922
176,0.02262735366821289
177,0.022773027420043945
178,0.018880128860473633
179,0.023873567581176758
180,0.02226424217224121
181,0.02936410903930664
182,0.08293628692626953
183,0.10652947425842285
184,0.020925521850585938
185,0.03355693817138672
186,0.02360987663269043
187,0.024816513061523438
188,0.032544612884521484
189,0.030179738998413086
190,0.02594447135925293
191,0.09517335891723633
192,0.025278329849243164
193,0.026566505432128906
194,0.026782512664794922
195,0.022948026657104492
196,0.024616718292236328
197,0.021556377410888672
198,0.10451841354370117
199,0.21449947357177734
200,0.021944761276245117
201,0.022497892379760742
202,0.029489517211914062
203,0.02767157554626465
204,0.029906272888183594
205,0.018710851669311523
206,0.0207827091217041
207,0.02768683433532715
208,0.023105382919311523
209,0.02960991859436035
210,0.027997493743896484
211,0.02163386344909668
212,0.023939847946166992
213,0.020342111587524414
214,0.024981021881103516
215,0.4169168472290039
216,0.3040430545806885
217,0.5016515254974365
218,0.49984002113342285
219,0.5038983821868896
220,0.7745122909545898
221,0.6423165798187256
222,0.7153422832489014
223,0.7100307941436768
224,0.7064619064331055
225,0.7170848846435547
226,0.5056097507476807
227,0.2894721031188965
228,0.29474663734436035
229,0.2976686954498291
230,0.3054828643798828
231,0.19449758529663086
232,0.10812664031982422
233,0.3696444034576416
234,0.19712567329406738
235,0.09617996215820312
236,0.09916162490844727
237,0.09917020797729492
238,0.08794784545898438
239,0.10516715049743652
240,0.14513683319091797
241,0.030025959014892578
242,0.37764525413513184
243,0.5084724426269531
244,0.5049891471862793
245,0.0389866828918457
246,0.7605435848236084
247,0.9098331928253174
248,1.1198899745941162
249,1.3135936260223389
250,0.912226676940918
251,1.0057508945465088
252,1.0276672840118408
253,1.305283546447754
254,1.3287122249603271
255,1.7365543842315674
256,1.7339212894439697
257,1.7328827381134033
258,1.5280430316925049
259,1.3268663883209229
260,0.03734397888183594
261,0.04124951362609863
262,0.05061674118041992
263,0.023749828338623047
264,0.10514688491821289
265,0.027245759963989258
266,0.03612709045410156
267,0.02487945556640625
268,0.02856731414794922
269,0.04002261161804199
270,0.0354917049407959
271,0.048641204833984375
272,0.032926082611083984
273,0.04228997230529785
274,0.033632516860961914
275,0.024904489517211914
276,0.02878260612487793
277,0.03758049011230469
278,0.02246260643005371
279,0.024828195571899414
280,0.02767324447631836
281,0.03455066680908203
282,0.023332834243774414
283,0.0536189079284668
284,0.03202509880065918
285,0.0281827449798584
286,0.026103973388671875
287,0.03101944923400879
288,0.03555941581726074
289,0.028505563735961914
290,0.0380861759185791
291,0.035845279693603516
292,0.030753612518310547
293,0.0370326042175293
294,0.028492212295532227
295,0.030590057373046875
296,0.02983713150024414
297,0.14904451370239258
298,0.030385732650756836
299,0.037351131439208984
300,0.055216312408447266
301,0.050832271575927734
302,0.027634143829345703
303,0.033593177795410156
304,0.03697800636291504
305,0.028080224990844727
306,0.02663898468017578
307,0.03889155387878418
308,0.037561893463134766
309,0.035835981369018555
310,0.03702998161315918
311,0.03476142883300781
312,0.026946306228637695
313,0.04260873794555664
314,0.030438661575317383
315,0.05774664878845215
316,0.04866170883178711
317,0.022901058197021484
318,0.02817082405090332
319,0.028385639190673828
320,0.050140380859375
321,0.039368391036987305
322,0.026402950286865234
323,0.03274726867675781
324,0.03450775146484375
325,0.04493999481201172
326,0.024048566818237305
327,0.24851775169372559
328,0.049188852310180664
329,0.043854713439941406
330,0.02680230140686035
331,0.04922890663146973
332,0.0378570556640625
333,0.055196523666381836
334,0.051306724548339844
